id,user_id,vehicle_id,status,current_latitude,current_longitude,availability,average_speed_kmh,completed_deliveries
5d15a7ef-f806-4d79-be47-974464f929c9,1336fce5-3c52-4a48-97e2-9bf1425bd09c,2c7eb705-67c2-41d5-8948-44be58733ce6,busy,17.363129125389094,78.42373363824646,True,19.84,1642
af83842d-c94a-47b7-a7ac-5b875647ab01,723770bd-d551-4eda-a90d-ac4b13ac4377,f2d0c80b-5b41-4e3a-aa68-c773feeae82b,available,17.448279232483888,78.50930917010149,True,32.35,36
9f4d8fe1-6126-4f61-9a79-bceae610acc1,37a52b25-9c3c-43c6-8b60-b37d6ba742a9,3e6b0e61-96c4-4d38-8c87-f3ae15ae0b31,available,17.37618516834601,78.42885116704178,True,26.31,4436
38e40ea2-c267-448a-afed-deec6d79a034,628ab12a-d777-418a-8e10-37619a82a8da,8d8b9e20-92ed-4dcb-bdaf-522600156ff3,busy,17.45460738101093,78.56586961017784,True,33.41,2273
841a0a3a-a4c5-4af8-aead-a3c53df00a21,97fb507c-b697-4e9e-a86c-5131479b2b29,b5a2ab13-55f9-4d5f-900d-d7e8e9262912,inactive,17.443005069327228,78.571733750999,True,42.16,2910
e5541798-b99d-42f1-8885-7d00251fb823,ae1032ea-fb8d-43c0-8aac-588aa0ae0a14,6db11c0b-8b9a-4c08-a985-b87a5272ee73,busy,13.022270087450071,77.59998053619313,True,40.59,2983
8d37053c-2ffe-4b24-9c57-3d2f262ad4f9,e64a306b-c393-4577-80b3-21ec777a420a,644858a0-4938-41c8-a3ac-46e0a800fb8c,available,13.03210953733318,80.23328275978515,True,16.79,4507
987458a6-0ee9-40fd-b047-0fff510db0fa,40d67465-f33c-41f3-8971-3d7f481f032a,69ead88f-58ec-4c91-b8e8-e644e1921bd6,break,13.055372059500753,80.18814538473377,False,38.68,2294
94303b46-cba7-40cd-aefa-032526ad790c,d49d362e-40a6-4a22-86f1-4f2490d28608,53b563f0-7627-4d8a-9410-e67121e74b1b,offline,17.524794787349474,78.48446311422677,True,22.8,1470
0f722f06-0c24-4836-8999-9c29e0f4883c,946732e0-ceaa-4c1e-bd06-4d67c9099dee,a761982c-b889-4a7f-be75-061b07c0097c,offline,13.000250131474997,77.50464906047291,True,24.46,2742
533a0d1d-64e7-413e-8ad1-9a33de403749,a3296509-5311-41b5-ac88-518a7e9072f0,4658ef1f-1640-460d-85ae-314fe871a075,busy,12.92315212345896,77.58742203048514,True,32.64,4986
b25ca47f-87e9-4906-b323-1ce04de72205,738be568-26f6-4971-9d65-41b63a6efcae,3eb10b9b-ee8b-4985-ae67-decd8795a626,busy,12.856502695262696,77.69267231785881,False,16.79,3447
85aab418-bcbc-41ee-8646-2e6d7297d2a5,0e792b7a-42df-49ae-a056-f5fdea7ee66f,d448911a-b412-49e6-b1c6-5381b9837817,offline,17.33879671824088,78.51698378435583,True,22.41,4160
3ce4cbc2-96e5-4a78-b206-a254e9c483d7,abbfb17f-d0e6-410a-818f-a82c36afcc84,1e64c8e6-fb09-49fc-919e-34d0a408a3d1,available,12.874726025709014,77.50454159754938,False,39.32,146
166e8489-a4c1-4b40-9a12-5e2524cc966f,8bbb02c0-f106-43fc-912c-a1e31827fb1c,f532b49a-81f5-4df4-ba28-e2c9555e3062,offline,13.131619685325456,80.16443339694939,False,42.62,844
3f6af811-434d-48c4-a65c-62943ac07314,88bc4379-d5c2-4183-ad16-eeac1b461f68,d0b70db9-a1ef-4a01-be36-3517241f0cbc,busy,17.447119683641546,78.4712932146142,True,40.72,681
476a1dd9-86cf-46bf-aa20-beb5bfa7ab6d,b6fae0be-1330-4024-8e9a-38922ce199b7,45acc738-e9c6-4b9a-8dea-b21bb117fe7d,available,12.926021878767223,77.6355710892451,True,40.37,308
3aea7fdd-81ea-4753-a6fa-6d21aa998129,e2c3e654-c3c7-4155-bde6-2b8e74b147a2,506a0a8e-6117-4168-a0dd-d46bb78a0e05,available,13.012688383813543,77.73295043744415,True,33.78,2995
b306c812-3469-43af-8a16-50671442958b,05e18ed5-e030-4e42-b115-e5735f9d6212,e9b9df12-fccd-429b-84e9-8a16b9469222,available,13.09661825882727,77.6621374158294,False,21.71,188
ca8c8435-2c4f-4da4-83e0-b8969420d27b,94bd60e6-cefc-4427-ad55-c9920af1dc54,878655b4-60db-4b71-8f8d-b283149c2ff4,offline,12.970885868354214,80.24983823325913,False,43.93,1557
2e0cc790-5de7-408c-a55b-8641c8fe76de,63990196-1ae2-4a11-b9a1-d7f67c62b41c,7ffc19bc-99ed-45ac-8edd-a670eee4b868,busy,17.494893057942615,78.3916662625301,False,25.07,4707
b225494f-bba6-4749-9a4a-6e5280b1aa68,a3accb49-f695-4109-a961-f33f1e487654,b240c203-f054-405c-b935-bf2b39535afe,offline,13.14938289464704,80.21567693894887,False,31.47,1407
3e7bb60f-d2d6-47be-b4e7-3cd5b428c092,52e1b0ce-3e36-482d-b40d-5a8f2fe82411,de9bdae3-d8d4-44c4-b8ee-f3a497e9408d,available,12.97131405434884,77.66374803258898,False,39.83,3175
b5f37554-7dfc-4a89-9331-327e8cbaf1fc,c17ca8ee-ec42-462b-90b7-1e718a0cbfcd,1a623654-4484-4423-95b0-68cdeaf724b4,busy,13.105058888470921,80.16330166279592,False,40.77,3322
a116c2da-c752-4115-bcb6-db10e290f8fc,5f5956a9-3af4-49dc-bdb9-ba42007933f5,88c3a323-614c-4013-a424-bf6de8723b57,busy,17.418611888741435,78.36603029913815,True,40.76,4117
3be30be1-61d8-4516-9fcc-acd1887bfd97,4ff0d174-a4f8-4426-b653-93dafe4181a2,7b0c9db1-7e0d-490b-8da0-e04d93288736,available,12.860340770921031,77.74186059670797,True,38.17,1529
21bc6f47-278b-40b7-a9c4-f42bb0244385,ea78c499-9f6a-4573-8037-63aa0fca5ca8,e304ddc8-bab3-4a33-afe5-0a442d5a6ab8,offline,13.14223948177761,80.20824944960535,False,29.81,846
db698c1a-dd1e-4eba-9274-04fa613c5169,99e4353e-c42e-4758-bb24-8e0bba3666ba,73cbf30d-5f16-4561-8851-176b169336f2,available,12.933568276679615,77.59141964119677,True,36.33,3767
fbae5376-ef52-4d9c-b589-ab3b242fdd01,b06517ea-c808-4e11-b201-ef6c9cbcde33,141e690a-be58-4f03-a46f-7437c0580288,inactive,13.046964872502787,77.69255291695214,True,39.39,4080
28a59780-665f-48f4-bcda-822278c5b2d7,b39712d3-7391-4cb0-b05f-bae2d8df431f,aa9484a4-fedc-4efd-8ba0-f1278835df7b,break,12.876367490905178,77.62525915439313,False,27.56,2958
8e54d42b-5f96-4fd4-a106-2f9f715e0877,9a644219-d102-4d0d-8ae4-269ff02c3e99,e95fdb5e-d97a-4bc6-9f12-5184fa28cd68,busy,12.982587939202261,77.58680488063416,True,17.94,3209
1036deda-13db-41a2-8125-c89493e501f6,264ca47c-9285-4ba3-9c2b-51f5fc6aedb9,f60a5b1e-276e-4b91-9737-d5287b8c1da0,available,13.090472504316905,80.25312965438583,False,32.52,4865
b462febb-16ca-4fbc-b330-bac6991d1909,6a3064fb-f5dd-4fcf-9a40-4063fb222fc1,39cc927a-2c59-4278-aac1-3b737c73f3c0,offline,17.517992428791146,78.40386346621985,False,30.31,2213
aeb85baa-5846-4ab9-845c-85c607ffe882,128fa843-8b50-4dac-80c3-29c4fc2b1100,7d712574-0f18-47da-bd20-f45596edb6c5,offline,13.148700967322442,80.29915088844795,True,25.13,3702
86b10fe8-5785-4b8c-92f7-971c57bd7fbf,ff9dfff9-b3c1-465a-8932-cb20468145d1,0deb7980-ee10-4010-89b2-cbcdabbe1c5a,busy,13.050039095565493,77.64828182606715,False,38.03,1931
6d87aba8-8dcf-4c12-bb9f-d0b059c4005f,bf9fadc1-3af6-4ede-ac6d-5d2a383f03e7,ba069599-8709-467c-b06a-0b4b90b37bb0,busy,17.40376411738536,78.45485966047067,True,23.25,619
90424e6d-c2b6-43c4-b01b-da2e8163f414,a02b4beb-2b00-4eb9-a8a6-bd7af4f86a35,4f9aab4a-3f83-4001-991b-4408b9f73375,offline,13.110092821278496,80.23473764135014,False,41.03,3179
bf007b6c-bf7e-4d1e-b8ae-652df8028c43,fcd22278-3205-45fb-a4d5-b44c7e22883c,f6197846-2ab0-4db0-bd7f-78475f23bf70,available,13.017704300538643,80.21807469124772,False,26.58,4121
71fc5d66-8a44-48f7-bbaf-20a9a9570adf,16d0e96c-410e-4642-93ee-6c19ee050ae0,fd092a4b-c416-4ab5-97b6-cc0ce1e8354c,offline,12.95505428890578,80.23022661534058,True,31.39,3395
11fe59b5-1aaf-4bba-a88c-e49cd0e0dd42,6eae3537-24b4-4c39-9a29-4acc955575df,b1d32522-011d-42d5-8462-3b8847ae0bb1,offline,17.40521182977068,78.56505313756975,False,38.23,4468
b2409bd1-062c-4bdd-ac2d-090da868da04,4c0d8706-6752-4172-a6bd-1a485a6383e8,2155ef5c-ffe5-4893-80a3-7f48038de481,busy,17.448539111063024,78.3753004218314,True,25.94,615
6a1d12f7-835f-47ba-b89d-9f2fba89b0a9,a6163628-5c80-4f80-ae73-31bcfecac659,1cc7b7c8-a860-4e6d-b4f8-4987fc29a2a0,available,13.088678760666046,80.18354114437898,True,32.36,4517
7a8d6113-70e7-472e-85a9-17bf4127e0b2,d0363fc0-a2b2-4dc0-83da-8bdd362f5ec0,74b50e9a-a514-4b10-896f-89f27d520c8d,offline,13.133780965903261,80.26498144421224,False,27.93,1893
265f5f75-6ba4-4003-8805-d6556dd67c10,1b63b0ac-071a-4be8-a742-af0d47216be5,a719c107-24cb-4b66-a3b9-acfffa5dd79b,available,12.985807638813247,80.25130468880978,True,35.41,2140
0c80e1fe-e708-4708-9ef6-9bde0f5b1def,cbf02ac2-5016-4d58-ad4d-23d2c63a5c1d,f4843b1a-a349-45af-b7e6-4e65b0ed85b4,busy,13.148764946132934,80.2372310272889,True,39.87,472
77c4ece8-f882-4e06-ad37-3dad97570401,eb95a2e6-7aac-4399-a668-1aae72e914a6,626e9b08-1ac4-4243-a007-edecf7209e3b,available,12.955624322454362,77.63350812948535,False,26.8,364
b56c3a8b-c033-4102-9820-0732fb2759ae,c1f7efce-81ce-496d-b196-8f296e248e85,928f249c-d3d6-4dc0-8b3d-964b786524f4,busy,13.069842843790585,77.47754765962283,True,38.51,3604
e0908f9b-168e-45c2-8103-8971babc0d55,833e8fa4-de16-42cc-a014-41feee7fe4b6,2983d9c9-0bcf-4bab-a59c-72aaa20cf489,busy,12.973593541195191,80.19924819893244,False,23.06,2157
50e5fdc7-63fd-41cb-b23f-99cbc2589ad0,327838a4-60a5-45de-8653-561ba067b53b,a5aa5e88-98b4-46eb-bdcf-410c0f3154d4,available,12.99468413297456,80.23327637870662,True,20.91,1588
986611e0-d6a8-4629-9292-eae52e07f8a5,5e425d91-d903-47ce-8ac9-43c25afc1ef0,3e3f67c5-eedc-466c-9728-a04180b371a9,offline,13.070875374141615,77.6148320935866,True,36.89,3338
23bc62e7-4c30-49f5-aa3f-a273ab0f39d4,a24753f4-9fd8-4b3d-8510-95a147db4f44,480930f9-80ef-4790-8012-eb1b0a0f758e,busy,12.994432992522736,77.63437801650893,True,25.69,3587
6896099b-9a3f-47f0-9b4d-21080145bedc,04d46137-8224-4803-867b-7d650949258a,18a073a0-7975-4058-8367-f51129dab729,available,12.871033422532374,77.53954002551117,True,38.47,3140
5ec023ff-3c88-4a48-b629-01a8a7c17fe9,773fa3cf-9bcc-4ef1-a269-92905a8ba41d,62b02d98-257c-49d3-a510-07fb2e8ccce0,busy,12.920489534347217,77.62672016594408,False,23.98,3482
c5193b0a-fbe3-49d1-b4ce-88a059cc6f80,d8f0947d-351d-431c-9b06-919b4ad20217,876f7daf-2abb-4494-8477-296c8f91c63d,busy,13.138068313877946,80.20888254358319,True,39.25,2821
b63e7332-2751-4e12-be1d-4f0b615f645a,c88dd127-3fe3-4c89-bd69-1e6ea362fb6f,3ec21d69-0f34-49c9-8a27-044e01133150,available,17.521024678083826,78.40890116721937,True,21.51,944
dbc289d3-7cec-46d1-b2bb-d81a0f3352fb,ecbe5fa0-d5fd-460b-9b4c-6d45451d5bed,16f438b9-2e4d-4ecb-adc2-ae3386b8a23d,offline,13.03713735573263,80.2792032708063,True,39.88,1079
c295f22b-3494-4905-8919-ab0e68f9bf0c,0ae192ab-5036-4046-9487-72fbf0e4e8d9,3261fef2-70b7-4aeb-9408-22aadc5a1361,available,12.9616883866307,77.61574480088531,True,22.84,4703
1f75a9c4-29c6-4da5-abf2-ca2d8cdf1295,c59a43b0-55cf-45b6-bd61-563ee84cb4f2,e3dda9af-ec9c-4465-a9e1-d00278e20bcf,offline,13.043257229541275,80.26287917757183,True,15.17,4185
6734ea64-1710-42c7-bcaf-e329ccc6a6fe,f2c54b48-dfe8-4102-8b44-820254dc13a7,d8b882b5-87ea-4ed8-ae3b-7154c3a9719d,busy,13.130143731835718,80.20100458698195,False,24.96,3180
d3a4133d-85d9-45ca-b6d5-806cf0dae2d4,bce885b1-b6c8-49eb-9220-bfb7f0ba2eac,5f6a041b-12af-474a-a297-2cbbe4c2631b,available,17.356910444184475,78.55611782586023,True,17.92,2033
16aa7d2a-a71d-4b73-a282-af709410d719,62b35225-7e01-434e-a2d8-092aa9e60d87,6d775eaf-3bc2-434d-a037-dcb13b5630ab,available,13.120628873813628,80.18231239073893,True,37.55,1805
0064d50e-3a1c-48b2-830c-f52ea153df50,61faf901-d272-4800-87d1-dcea49966a76,4095459e-ec61-4db7-99d6-2da665404ec9,busy,13.123604950768836,80.25015550749576,False,39.71,2067
8c3b7828-aa0e-4786-be5c-0040efb470ef,7f95a352-a6b5-42a4-9241-66e3c57b13cb,e4129501-4817-457b-918c-277e8c3d034b,inactive,12.930242357257345,80.23930389173209,False,19.05,4575
babf96e2-d5fe-48b9-a224-1811c3575890,9de05c9c-ce07-4d6e-b7f8-264158a61a56,319130f5-a0be-49e9-99f4-0262c07d81b0,busy,12.870758686103079,77.64957593971621,True,19.02,1171
4cb366dc-037a-4b8c-bd4e-613c3120250b,f145c25a-aaeb-4af1-bb8d-e53b963c7758,e4b5453a-b35e-4a69-8ea5-10860b735a0a,offline,12.937781846324247,77.47282886034034,True,41.94,3135
0cc686fc-2a9d-4341-8826-42c8156d62d3,7f94902b-3b96-4f49-bfaa-cb3e7c884c2a,eb2a836b-129c-48e9-9eae-2b5099e40e8d,offline,13.02454825849194,77.53071553696005,True,31.09,296
e3cd3cde-14b3-4b99-81ac-3533e679cb98,909e5818-7ee2-41e3-92c5-910dba6ab3a7,f84fe5aa-1ad5-4603-abd0-becc89f23a15,offline,17.436460775723457,78.35780915133277,True,36.15,4458
0a7cc7ff-f510-4384-9ba5-4adcf36f0120,36bd502f-d842-40e7-93cd-2dde1f2fd57e,cbe6c87f-9e40-4a53-88b7-ef9f07cda4ef,busy,17.385641529533494,78.4114311794707,True,19.26,5
b9f5955a-2f7c-4ea1-b7d4-7340aa0be914,ff8e3028-9c7a-4ad8-ba86-53634387b08e,9b0a32e5-db69-4b81-bd4a-3e7ab8e28c43,break,13.05460637056308,80.20885027879065,False,29.67,1511
3052f3b4-df36-46cd-8515-e605352082b0,07d4976a-2a6a-44a3-9b2c-c1edeba0896d,357ba425-49c2-41f7-96a1-e56cedf6135b,available,12.94053301546017,77.53951679965611,True,18.76,4325
b18b4ded-0176-420d-b1b3-e7df9e695012,ce875897-b95c-43b7-9983-d1f7ce51f679,c01c2dba-316f-48d6-b62c-8d83362b7a61,available,13.121420654906508,80.2077619348467,True,16.6,1958
86faedbd-7b88-4368-ae32-3b73cd6ace45,fd6384f1-67cc-4859-9510-fd5c95d567f2,dbc921ac-81b4-4a0a-881d-e6f850fd4b5e,offline,13.06770722640713,77.68013664078032,True,19.66,362
d7d43789-d82c-4143-a33a-0aa48262ac7e,178c9a37-9303-4ea3-96e1-ac955c9bdaec,25f60a4b-2f84-4198-8d02-873c7b23ce04,busy,17.38745049537791,78.44267768958287,False,37.78,464
00cc74f3-f20b-4741-b8d0-08381fc528e8,3dc0a297-9a00-4581-9f6c-346578115e9c,fcc6b4e0-6d6f-4118-b6ae-c936cf3e5b6a,inactive,12.907203397812482,80.28256529692386,False,15.88,4387
b93c4e60-f6d7-46d2-99eb-51ceae22e1e1,015fe2d5-a7d5-4180-952b-fd2afb6675b6,d4a0353d-a002-41df-89a8-adda7a9bff1d,available,12.939565427685007,77.58970747217866,True,44.68,1097
a445cd53-ecb8-49a2-ac5a-79d05126400e,dd036206-5d29-43ab-9e57-0f3ab37db28b,625b5aeb-bff4-47a2-8e29-a83a3d554d38,available,13.0703114798547,77.6607235611303,True,34.97,3963
09d1b04f-a880-473c-b416-9b8b1c8c8e9c,c5d90115-2b96-418a-a155-9ff1f01d27c4,793adf50-665a-4bba-8a58-7079a5dbd9a1,busy,17.53051992495168,78.44209533170356,False,22.7,1753
05b6fd2b-14a1-45d7-bbe1-b79b076fa5fc,e6b00e5e-a838-4935-8b51-0a73e4672e0e,34eaf0db-cd86-4d37-8c1a-0a931287ac10,offline,17.330625880070986,78.3736392433755,True,28.99,2497
ec3f8665-9e87-4ce3-86d2-7ffbf14a9a65,0054508a-3241-4590-a176-a987356a70fd,5895d135-189c-4a68-992d-439f74464788,offline,17.369206370823658,78.49498879148737,True,22.18,1375
cb765725-9c68-4612-9ab6-e0c7134978b2,df802abb-9711-4b75-bf5a-db85a4d14355,552941dd-1bce-419c-a927-dd62974a24a3,available,17.542274152790114,78.46935803540015,True,21.38,2553
eb4f1473-41b9-4329-826b-427178120ea0,0b20fbdd-c819-4f83-8292-f50a0d007845,329b201d-3000-4a46-b930-f91519c267de,busy,13.01507143406109,80.15012020439332,True,42.64,3304
39f0b8d9-a596-4670-8da6-58e41be7a042,80632f9f-7c28-46aa-9b33-552f2e59f795,da041581-e2a9-4024-bb93-f19913b01032,busy,13.003403146268713,77.46127867808178,False,44.76,1105
ae01ebf8-5fe0-4734-b877-89c064623b4a,2290b56c-962c-40c5-b69e-19e632d721c2,6a524cbf-80a6-4599-845e-bcdc935c5a48,available,12.955777066939978,77.55109651884808,False,42.36,3632
5a3999e6-379d-4b09-9c55-89834d66b9aa,2763922c-eeac-43b0-98b5-160822333b30,d7279238-7783-40b0-a2da-dce205dac52f,break,13.046023115229508,77.61084977413246,True,27.18,1780
6837987a-5204-4396-b20c-582ad400f383,3dd59c2c-480f-4038-b28c-5e9cc4e438b5,7860f2a0-4e2c-49f5-8f99-00bfa5816fc4,break,17.378803654269028,78.40136101484512,False,16.65,3836
8511fe9a-f4ad-4532-9a23-2fc6ac9f1b72,000d38a4-3020-4cb7-9b71-544f09cc8bd1,5efb11e2-72b2-44d5-90d2-5e2f362ea20d,available,17.406877198366384,78.5632435171245,False,41.28,4667
45c81e3c-29fd-408b-bf9f-8de0bcc0edf0,cc677a38-cb62-496b-8809-3570a77bb2be,ad0a849d-609a-4bff-9e3c-b9e4763cb264,available,12.970843120249915,80.2296458761292,True,31.51,3849
c3a4fe8a-3ac2-41a5-857a-2132a746c04a,42d43b83-41c4-4b74-b532-618926a98fb5,b0607f11-f01c-4494-845f-6046b0e850ef,available,17.49499909936276,78.49179661031074,True,44.5,471
5eaf47eb-83ef-4bd1-bb6b-a74e896323eb,9828a0fa-3637-4130-97e6-7a0d79512a5c,b5604318-cfa7-45c4-8869-7bc8616b8883,busy,13.01050923231118,80.18180041878699,False,33.02,388
69206136-ff0e-40a7-aae7-fd9fae9b055a,7c9085b6-a8f6-4df0-8e5c-c44e015a0fac,1d4d37c8-56c4-4b26-8224-d9d642a1832d,offline,13.028559801505338,77.48731190607228,True,34.79,2518
4c137481-e6df-45c5-86f2-1f73016f4a53,0b9685c8-1763-4a34-b27c-6bca9d00aac1,b952a32f-382f-4f36-9cf4-71af63d499d1,available,12.999161274221327,77.66387751799793,False,35.49,2410
7a5868e8-d8d0-47ff-a6c7-7590594d2daa,dec6f54f-2d55-4acd-a385-49a279196386,68e536b9-a014-40e9-aa51-d35489ca32f0,offline,17.439880570164274,78.42693198864,False,39.94,2348
0b3dc1ed-65dd-4fde-979a-c4902a05869d,89537fa9-90fd-4f14-a085-91d4418f0db1,e5281b52-3c07-4213-b57f-f75a473d5093,available,12.896984851573738,77.6104529600735,True,35.02,1416
679faaa1-155e-4a19-8468-56ccac8e328c,b13e6f5d-e7a0-4339-b7ed-757c19758130,923c69ce-7b62-4358-b8d6-1738c024158e,busy,13.084408144623493,77.510521162279,False,32.3,655
e7ccc672-e0bf-4375-a490-14765fe260d0,7753831c-fb9a-4917-937c-dca9fe53b10d,ec46a173-c76c-4655-a80b-9bc7f94de3f0,offline,12.891453312451674,77.72916623882367,True,34.27,4068
0aaaf0fb-e679-4457-82eb-90d405000226,49fb9ca2-f63f-4636-a78a-b170c975cdf9,bf2e5f81-7da1-42d1-8259-8f79e31c0d05,available,12.991241793060972,77.65632682356004,False,41.67,411
467fd777-436d-46e2-8db3-de3759516f62,9186b0e0-6b83-43db-88ea-77e665bbd5b9,2c101ac8-95d9-49eb-a967-af50de1f438f,available,12.975445836619327,77.46957085755544,True,39.15,457
6da9b801-2e34-49a9-bcfb-653f14608d2d,60b4bfc3-3a54-478e-946a-70ed3a4d06fd,823aff76-20b2-4404-a835-c58f2c947adf,busy,17.43807673440403,78.596657342574,True,43.1,1216
6dc3f05a-5e38-418f-899f-8eb20e7a0b6f,cc70a2a6-6ad9-486a-9891-8c3940d125ed,afd9aa30-b365-4f33-a58f-08177a4be7ff,inactive,17.445725331946825,78.3711342962898,True,24.01,2484
e73e51c4-e0e2-4c81-a5e5-94e79906bf80,245626cd-a971-4370-8b19-b21abaa5a8d6,a34ebd7b-9264-4390-80f3-3d1c64389014,offline,17.481925617989788,78.49477348630408,False,31.42,3287
06541e73-fb6e-40c1-9dc0-0415a786e59e,707cd086-6b3f-4840-8247-55b87748c27b,e4f8b424-9ae7-41b0-b67d-f88d2f5606e9,busy,17.468815582665005,78.44162478547617,True,26.98,1088
5d9fff3f-0437-4f59-9d81-49a4372e9dd2,7f14d2b7-b77e-4a57-9348-563731602d2c,2c5d1566-70fc-4352-816e-2b9698e05344,busy,17.473483632028668,78.46049753177496,False,24.72,1616
bcbecb6a-7a26-4a72-a39f-7997c59ddc25,4fc52cc3-4b02-41d9-b54b-69e8113865e9,d6747414-6a14-4309-93c0-a07efe461eab,available,17.54171205040706,78.48758373299815,True,38.96,703
ca05215c-9ac0-47d2-ab9f-254a28cf8877,9f43bb06-adc6-4cf5-b7dc-b24d50754b6f,2b24880c-802e-4582-a266-76a8543393e7,available,17.343315509326473,78.41365441474869,False,35.11,4856
18574f0f-12de-4cb7-b36b-9c1b4d5dd42f,120d690e-bf89-4d73-85db-19f67bab6f21,15a387bb-f7c9-487a-9f99-c01a9b6ec9ed,offline,12.997112039681655,80.15800589032801,True,29.08,1317
25967cc8-61b1-4b8f-aee8-b35e9467fa32,1ded68ba-dfdb-4407-b5b8-37cedf3569f9,410f92f0-3f43-4c86-b6e2-38d1c6016280,busy,13.050329610905695,80.22507940225873,False,20.97,4170
c34e06ca-0a76-4bcd-83eb-6bcb0ed0f7e0,0df610de-5c7d-407e-b902-e299f65a62ac,bd3b0058-3066-45de-8c82-1cffebc5bb32,available,17.44763661196087,78.40622625497713,True,34.82,1348
f7ba57cc-63de-4fdb-8646-8afef2c306b3,bd14c61c-0a69-4be7-9dd0-622e27264c2a,10b5e4ae-9b84-4bea-93f2-02aadccfd036,busy,13.05385776174902,80.22279472143907,True,30.58,4499
23262999-00f5-4518-b07a-fe241c2d5cb8,d6b0fc40-604d-48d4-9e6c-9cfa7c6cd548,3cc5c412-6ae7-4009-b5d5-d7e95e80075a,break,12.99968878597868,77.53401279964886,True,44.75,2969
a485c3ae-9adb-4b6f-9701-2963823b91d9,3f34d32e-6c8d-41be-b6c4-bc0c8dafebeb,b87f5d77-68aa-4532-8196-fefd98196f42,offline,13.071317478312102,80.17603923191098,True,41.04,2003
a9fc1059-6a76-4006-b0bf-e8a34a3a8899,804d4ee1-22bb-433a-ae50-6f09a49a5b43,e982394e-d769-46d1-a4a4-3376a1b035b9,available,12.945138789204723,80.23891011515423,False,32.8,3962
687048b7-5090-4f3d-8646-c0faa631a64f,881d9da3-2a7f-4aeb-9c75-a29f82011c1a,8597b7ff-1ead-4095-90a3-cded80fef660,available,12.978742122400389,77.53822360847072,False,38.3,2747
e0da74f3-989e-413e-83a3-3c2bffad216b,1ded5024-5fdf-415f-a625-3314c2211ddc,124dfa97-8ded-4c3d-a97d-77eeb0ad2eb1,busy,13.072887491294555,80.18424538281627,True,38.99,4569
4baf159a-0b5d-4562-a433-8ea1fb5be553,0b795a1c-b939-45a2-8f9d-33f495b87fcc,50e96595-4c41-4d41-8e75-dc078d71239e,available,17.497581679123424,78.50766490121852,True,18.68,2292
60983f62-6e1e-458e-8e43-e16fc94bb250,b4504cd2-cc8b-426b-a4b3-80d06e9b40cc,2aaf2330-e6f4-4779-bf54-1a32ef22b5bb,offline,12.86661265041176,77.72876323528743,True,38.2,2602
cbd39518-c192-4272-9fa7-7eb0019a57eb,2fe1a52d-2621-4c89-91cc-f674c6150cba,b6427b2d-51f6-4bcb-a66b-86dc70056aee,inactive,13.02858093783726,80.2955013952915,True,18.69,2881
16f09aa2-aafd-4e88-bafa-5515ecb1f01f,0ddbfa1e-3887-41b0-ba8d-1ed634f1a75c,79b63bc8-a625-45e1-8be0-8d9529837802,available,13.006096632107866,80.19073058412455,True,24.14,3477
28441172-42e8-4fb3-a667-0ee451b0ce62,b979d7f4-3700-44af-af05-bd7679501121,ebd9d8bf-fb05-40dd-b4dc-c1c5f165fa39,available,12.889588472608994,77.49164807344395,True,21.02,634
dad76817-8b0b-4b0e-b594-345954b6cd8a,245b1a02-0f0d-44d4-9634-3e68d138cfbb,4f42af42-787a-4d30-9cc7-b8c19ad84af6,busy,17.48505380358632,78.38414110045152,False,38.34,1485
2d46a05d-6bce-4c52-9440-72934048acdc,fad4caeb-249f-4730-ba4a-147b53e08fe7,63a43f10-d858-495f-a149-5e001e70c4e2,busy,17.33610160514602,78.51067540531716,True,35.3,60
5cd9b41b-da0e-41e0-8971-00baa3f62f0f,b2088d3c-2c86-493f-8b24-56264aa50801,35c88f91-9cdb-41df-94d4-e49e07fbe19f,offline,17.325564087188475,78.46132936753878,True,37.11,3652
60133252-c23a-4832-91f8-27cbae0c2fc5,22f2f053-aed4-4e2e-bd27-2b98754a873a,e374d209-2a63-4242-8d03-201ac45f37b9,available,13.131779128070345,80.20583581012788,False,34.55,913
9cc27b4c-1d24-4364-88da-b10882718739,c3bbb5ba-7c17-4663-8177-f6af29beb298,74ad6ad3-40de-404a-a401-74046fdaaa0d,available,17.311816776664898,78.47423291287137,False,18.51,4699
9b042824-f596-4173-b2bb-694d346bc763,6ba93600-1bb8-4ee9-ae70-b541c250a981,563aeffd-07a8-404c-be65-aadd5530e1b4,available,12.873402519691071,77.5226582975452,True,33.78,2075
cd6fe33d-c690-4ee2-84d4-7a9e00b8c871,de1073f5-bbfa-4ecc-82d6-cafaa93a8bd7,d062cb63-86e8-4e80-819d-be18fc0a1df6,offline,17.355971715020296,78.4242546749509,False,38.27,4686
ab022dbc-7626-4042-ae21-b481821ff572,0fe483a9-c8b6-44a9-ae1a-6911ae747ca8,ae66b047-3c5c-4547-bba5-491410a4aab9,busy,13.085901264418192,77.6896665273264,True,36.5,1265
588a18de-e9bd-47f2-b010-0942cee48e93,9fb41f12-a39a-439e-aebd-790eda361abd,813511d5-0d84-417c-9525-6f53b93c986c,available,13.059705451944811,77.59190196036914,True,24.47,3890
311e7143-5be9-461e-948a-f072229c23a6,bb28562f-65a2-4783-adca-6495231a796e,28267662-2082-4ac7-ac9f-3b3cf472481b,available,13.084992306697375,77.66429200056588,False,40.34,254
